"Id","Code","Name","Standard Class","Domain","Vocab","Validity","Concept"
42873505,1301864,"turpentine 20 MG/ML / white spirit type 1 950 MG/ML Topical Solution [Cornucrescine Daily Hoof Barrier]","Branded Drug","Drug","RxNorm","Valid","Standard"
42873593,1302801,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Bayer Migraine]","Branded Drug","Drug","RxNorm","Valid","Standard"
42873633,1303159,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Arthriten Inflammatory Pain]","Branded Drug","Drug","RxNorm","Valid","Standard"
42873710,1304214,"aspirin / caffeine Oral Tablet [Bayer Headache Relief]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
42873711,1304215,"aspirin 500 MG / caffeine 32.5 MG Oral Tablet [Bayer Headache Relief]","Branded Drug","Drug","RxNorm","Valid","Standard"
42901494,1358849,"acetaminophen 110 MG / aspirin 162 MG / caffeine 32.4 MG / salicylamide 152 MG [Exaprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42901495,1358850,"acetaminophen / aspirin / caffeine / salicylamide Oral Tablet [Exaprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
42901531,1359079,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Painaid ESF]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42901532,1359080,"acetaminophen / aspirin / caffeine Oral Tablet [Painaid ESF]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
42901651,1312713,"aspirin 325 MG / caffeine 30 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
42901652,1312718,"aspirin 650 MG / caffeine 60 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
42902185,1358853,"acetaminophen 110 MG / aspirin 162 MG / caffeine 32.4 MG / salicylamide 152 MG Oral Tablet [Exaprin]","Branded Drug","Drug","RxNorm","Valid","Standard"
42902221,1359083,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Painaid ESF]","Branded Drug","Drug","RxNorm","Valid","Standard"
43011492,1361398,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Backaid IPF]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
43011493,1361399,"acetaminophen / aspirin / caffeine Oral Tablet [Backaid IPF]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
43011827,1361402,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Backaid IPF]","Branded Drug","Drug","RxNorm","Valid","Standard"
43011909,1362082,"12 HR aspirin 25 MG / dipyridamole 200 MG Extended Release Oral Capsule [Aggrenox]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
43012498,1367216,"aspirin 500 MG / phenylephrine hydrochloride 6 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
43012503,1367215,"aspirin 81 MG / phenylephrine hydrochloride 1.25 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
43531724,1424677,"aspirin 600 MG / promethazine hydrochloride 6.2 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
43532914,1430392,"aspirin 650 MG / chlorpheniramine maleate 4 MG / pseudoephedrine hydrochloride 60 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
43560001,1433630,"aspirin 120 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44506378,1438293,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Uricalm Intensive]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
44506379,1438294,"acetaminophen / aspirin / caffeine Oral Tablet [Uricalm Intensive]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
44506588,1438297,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Uricalm Intensive]","Branded Drug","Drug","RxNorm","Valid","Standard"
44816066,1534419,"aspirin / carbidopa Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44817912,1536466,"aspirin / citric acid / sodium bicarbonate Effervescent Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44817930,1536497,"aspirin / dextromethorphan / phenylephrine Effervescent Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44817933,1536502,"aspirin / dextromethorphan / doxylamine / phenylephrine Effervescent Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44817947,1536669,"aspirin / diphenhydramine Effervescent Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44817951,1536678,"aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG [Alka-Seltzer]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
44817952,1536679,"aspirin / citric acid / sodium bicarbonate Effervescent Oral Tablet [Alka-Seltzer]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
44817956,1536814,"aspirin / caffeine Effervescent Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44817962,1536834,"aspirin 500 MG / citric acid 1000 MG / sodium bicarbonate 1985 MG [Alka-Seltzer]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
44817963,1536839,"aspirin / chlorpheniramine / phenylephrine Effervescent Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44818009,1537010,"aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG [Bromo Seltzer Antacid Pain Reliever]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
44818010,1537011,"aspirin / citric acid / sodium bicarbonate Effervescent Oral Tablet [Bromo Seltzer Antacid Pain Reliever]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
44818011,1537020,"aspirin Effervescent Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44818012,1537022,"aspirin 81 MG [Asperdrink]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
44818013,1537023,"aspirin Effervescent Oral Tablet [Asperdrink]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
44818016,1537028,"aspirin / chlorpheniramine / dextromethorphan / phenylephrine Effervescent Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44818063,1537199,"aspirin / chlorpheniramine / dextromethorphan Effervescent Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
44818192,1535484,"aspirin 81 MG Oral Film","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818286,1536467,"aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1700 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818294,1536498,"aspirin 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818296,1536503,"aspirin 500 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818310,1536670,"aspirin 325 MG / diphenhydramine citrate 38 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818312,1536675,"aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818313,1536680,"aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG Effervescent Oral Tablet [Alka-Seltzer]","Branded Drug","Drug","RxNorm","Valid","Standard"
44818316,1536815,"aspirin 500 MG / caffeine 65 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818319,1536833,"aspirin 500 MG / citric acid 1000 MG / sodium bicarbonate 1985 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818320,1536835,"aspirin 500 MG / citric acid 1000 MG / sodium bicarbonate 1985 MG Effervescent Oral Tablet [Alka-Seltzer]","Branded Drug","Drug","RxNorm","Valid","Standard"
44818322,1536840,"aspirin 325 MG / chlorpheniramine maleate 2 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818350,1536993,"aspirin 500 MG / chlorpheniramine maleate 2 MG / phenylephrine bitartrate 8 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818355,1537012,"aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG Effervescent Oral Tablet [Bromo Seltzer Antacid Pain Reliever]","Branded Drug","Drug","RxNorm","Valid","Standard"
44818356,1537019,"aspirin 500 MG / caffeine 60 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818357,1537021,"aspirin 81 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818358,1537024,"aspirin 81 MG Effervescent Oral Tablet [Asperdrink]","Branded Drug","Drug","RxNorm","Valid","Standard"
44818360,1537029,"aspirin 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
44818387,1537200,"aspirin 500 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 15 MG Effervescent Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
45774596,1551556,"aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG [Zee-Seltzer Antacid and Pain Reliever]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
45774597,1551557,"aspirin / citric acid / sodium bicarbonate Effervescent Oral Tablet [Zee-Seltzer Antacid and Pain Reliever]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
45774598,1551559,"aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG Effervescent Oral Tablet [Zee-Seltzer Antacid and Pain Reliever]","Branded Drug","Drug","RxNorm","Valid","Standard"
45775385,1592699,"aspirin Delayed Release Oral Tablet [Bufferin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
45775386,1592700,"aspirin 81 MG Delayed Release Oral Tablet [Bufferin]","Branded Drug","Drug","RxNorm","Valid","Standard"
45775629,1593108,"acetaminophen / aspirin / diphenhydramine Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
45775630,1593110,"acetaminophen 250 MG / aspirin 250 MG / diphenhydramine citrate 38 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
45775632,1593112,"acetaminophen 250 MG / aspirin 250 MG / diphenhydramine citrate 38 MG [Excedrin PM Triple Action]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
45775633,1593113,"acetaminophen / aspirin / diphenhydramine Oral Tablet [Excedrin PM Triple Action]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
45775634,1593116,"acetaminophen 250 MG / aspirin 250 MG / diphenhydramine citrate 38 MG Oral Tablet [Excedrin PM Triple Action]","Branded Drug","Drug","RxNorm","Valid","Standard"
45892051,1600987,"aspirin 81 MG [Aspi-Cor]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
45892052,1600988,"aspirin Delayed Release Oral Tablet [Aspi-Cor]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
45892053,1600991,"aspirin 81 MG Delayed Release Oral Tablet [Aspi-Cor]","Branded Drug","Drug","RxNorm","Valid","Standard"
46287399,1665355,"aspirin 162.5 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
46287400,1665356,"24 HR aspirin 162.5 MG Extended Release Oral Capsule","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
46287402,1665358,"aspirin 162.5 MG [Durlaza]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
46287403,1665359,"aspirin Extended Release Oral Capsule [Durlaza]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
46287404,1665362,"24 HR aspirin 162.5 MG Extended Release Oral Capsule [Durlaza]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
46287405,1665363,"aspirin 162.5 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
46287406,1665364,"aspirin 162.5 MG Extended Release Oral Capsule [Durlaza]","Branded Drug","Drug","RxNorm","Valid","Standard"
